,User,Date,Compound,Positive,Negative,Neutral,Tweet Text,Tweets Ago
264,@latimes,Sat Aug 25 23:55:04 +0000 2018,-0.44,0.0,0.127,0.873,"Rep. Duncan Hunter continues to point to his wife and ""whatever she did"" in his ongoing campaign finance scandal: “… https://t.co/1SxMBWowYS",40
265,@latimes,Sat Aug 25 23:35:04 +0000 2018,-0.48,0.0,0.147,0.853,"Seven people were arrested at a rally calling for ""Silent Sam,"" a Confederate statue at the University of North Car… https://t.co/eKG7XEhDJZ",41
266,@latimes,Sat Aug 25 23:15:06 +0000 2018,-0.88,0.0,0.405,0.595,The Pope's condemnation of priest sex abuse cover-up got a chilly reception in Ireland. The deeply Catholic country… https://t.co/RWIIE5fZpe,42
267,@latimes,Sat Aug 25 22:55:04 +0000 2018,0.0,0.0,0.0,1.0,The Democratic National Committee has voted to dramatically reduce the role of superdelegates in choosing its presi… https://t.co/QKzs2GWPPb,43
268,@latimes,Sat Aug 25 22:35:04 +0000 2018,0.78,0.266,0.0,0.734,"It’s only three games old, but the Galaxy-LAFC rivalry is already the best in town https://t.co/vCVDkcrWbD https://t.co/GB8h741ldV",44
269,@latimes,Sat Aug 25 22:15:09 +0000 2018,0.44,0.127,0.0,0.873,Jurassic Park — The Ride at Universal Studios Hollywood is closing for good Sept. 3. The theme park is turning its… https://t.co/UAOJgbfKK2,45
270,@latimes,Sat Aug 25 21:55:05 +0000 2018,0.38,0.167,0.0,0.833,"At Tesla, Elon Musk's jape blows up, leaving only a legal morass and questions about his fitness to be CEO… https://t.co/GfhU7fNfZV",46
271,@latimes,Sat Aug 25 21:35:04 +0000 2018,-0.38,0.0,0.148,0.852,A boxer walked out of his fight as soon as after the opening bell rang https://t.co/wZwSYymhDQ https://t.co/hE4wH9x9CP,47
272,@latimes,Sat Aug 25 21:15:07 +0000 2018,-0.1,0.0,0.104,0.896,San Diego County warns of possible tuberculosis exposures in local jails https://t.co/5BnBIVPlU1 https://t.co/IKTQHqnhPo,48
273,@latimes,Sat Aug 25 20:55:05 +0000 2018,-0.4,0.0,0.13,0.87,Russian opposition leader Alexei Navalny has been detained Saturday outside his home in Moscow ahead of planned nat… https://t.co/vXGZsT2x2R,49
274,@latimes,Sat Aug 25 20:35:05 +0000 2018,0.51,0.18,0.0,0.82,Angels' Mike Trout honors his late brother-in-law by wearing his name on his jersey https://t.co/mItF7yE6Gk https://t.co/mZ9dyQl2D3,50
275,@latimes,Sat Aug 25 20:35:01 +0000 2018,0.0,0.0,0.0,1.0,@osofresh138 He also made the front page https://t.co/H2UDIp7GWo,51
276,@latimes,Sat Aug 25 20:15:09 +0000 2018,0.46,0.176,0.0,0.824,"Trump's favorite punching bag, Jeff Sessions, may have just made himself fireproof https://t.co/VZTZGqMDNg (via… https://t.co/OlywyrMnvG",52
277,@latimes,Sat Aug 25 19:55:06 +0000 2018,-0.82,0.0,0.417,0.583,Former Laker Nick Young arrested after allegedly failing to cooperate during traffic stop https://t.co/p5x1PV4Sec https://t.co/rK91osnG81,53
278,@latimes,Sat Aug 25 19:35:04 +0000 2018,-0.6,0.049,0.21,0.741,This food truck was stranded on the 105 Freeway after a fiery crash closed all lanes. So it opened for breakfast… https://t.co/BeOXGz49MM,54
279,@latimes,Sat Aug 25 19:18:53 +0000 2018,-0.14,0.11,0.131,0.759,Is your glass half-full or half-empty? Do you think Los Angeles is getting better or getting worse? What are your i… https://t.co/aOjmUvdPiQ,55
280,@latimes,Sat Aug 25 19:15:10 +0000 2018,-0.05,0.181,0.194,0.625,Is Los Angeles getting better or worse? https://t.co/yrL5Hsj7l6 (column by @LATstevelopez) https://t.co/1Y7erfLuiz,56
281,@latimes,Sat Aug 25 18:35:09 +0000 2018,-0.08,0.089,0.142,0.769,You're invited to join us tomorrow as we pay tribute to our food critic Jonathan Gold who passed away last month… https://t.co/sVqnRqytcg,57
282,@latimes,Sat Aug 25 18:15:15 +0000 2018,-0.32,0.0,0.133,0.867,"""Don't let your guard down,"" officials tell Hawaii as Lane weakens to tropical storm https://t.co/iER3DC7giA https://t.co/JawrKqwS7o",58
283,@latimes,Sat Aug 25 17:55:07 +0000 2018,0.0,0.0,0.0,1.0,"Dana Rohrabacher, the embattled Orange County congressman known for his close ties to the Kremlin,  says Jeff Sessi… https://t.co/gsADbflOzR",59
284,@latimes,Sat Aug 25 17:30:30 +0000 2018,0.62,0.302,0.164,0.533,Latino clowns struggle for respect and pay in a country that celebrates Krusty the Clown https://t.co/0iVT923PtN https://t.co/zQjyFKyyhj,60
285,@latimes,Sat Aug 25 17:16:11 +0000 2018,0.0,0.0,0.0,1.0,Trump lashes out at Jeff Sessions and hints his days as attorney general are numbered https://t.co/BN2ubRZZL4 https://t.co/rFi1hcqk6E,61
286,@latimes,Sat Aug 25 16:05:12 +0000 2018,0.59,0.213,0.0,0.787,Leonard Bernstein at 100: A look at the exasperating genius of the brilliant composer https://t.co/lXpkK0buoP https://t.co/8acU7dMEHg,62
287,@latimes,Sat Aug 25 15:35:08 +0000 2018,0.13,0.098,0.073,0.829,"Wells Fargo is cutting 638 mortgage employees, including 190 in California, as the nation’s largest home lender con… https://t.co/qDVTURSeOg",63
288,@latimes,Sat Aug 25 14:30:24 +0000 2018,0.0,0.0,0.0,1.0,How to decorate your dorm room with removable wallpaper https://t.co/djOHRdCYuG https://t.co/gDfR9x8bAj,64
289,@latimes,Sat Aug 25 14:05:16 +0000 2018,0.13,0.143,0.116,0.741,"Yes, America, you can still visit Cuba. And the feds have softened their warnings https://t.co/PYeoxu54nx https://t.co/2UnklyH9tL",65
290,@latimes,Sat Aug 25 13:30:29 +0000 2018,-0.48,0.0,0.237,0.763,Partisan spat puts California campaign fundraising bill in jeopardy https://t.co/tfduczt3bk https://t.co/JONhWADd83,66
291,@latimes,Sat Aug 25 13:05:11 +0000 2018,-0.2,0.0,0.184,0.816,Trump administration slashes humanitarian aid to Palestinians https://t.co/lfP8YZNe0F https://t.co/cxhHWGkLDv,67
292,@latimes,Sat Aug 25 11:42:04 +0000 2018,0.0,0.0,0.0,1.0,A refuge for immigrants in El Paso is the 'Ellis Island of the Southwest border'  https://t.co/ViNUe5kClZ https://t.co/9L2TYiQPaA,68
293,@latimes,Sat Aug 25 06:35:03 +0000 2018,0.46,0.176,0.0,0.824,Trump's favorite punching bag Jeff Sessions may have just made himself fireproof https://t.co/VZTZGqMDNg (via… https://t.co/GmCXPFkU8Y,69
294,@latimes,Sat Aug 25 06:05:06 +0000 2018,0.0,0.0,0.0,1.0,Southwest Airlines to raise EarlyBird boarding fee on some flights https://t.co/NiAQ8BDCdp https://t.co/ePsuqb5enx,70
295,@latimes,Sat Aug 25 05:35:02 +0000 2018,0.0,0.0,0.0,1.0,https://t.co/83oQNBrluS,71
296,@latimes,Sat Aug 25 05:05:03 +0000 2018,0.11,0.144,0.122,0.734,"Nicki Minaj is fighting with exes, music companies and Kylie Jenner's baby. Is she OK?  https://t.co/xIUKz2lxrz https://t.co/cVIeVey8ff",72
297,@latimes,Sat Aug 25 04:35:03 +0000 2018,0.56,0.217,0.0,0.783,"Colorado college student to bring Supreme resale marketplace ""Solepreme"" to L.A. this weekend https://t.co/RNAikdCgW6",73
298,@latimes,Sat Aug 25 04:05:03 +0000 2018,0.0,0.0,0.0,1.0,"Australia toppled its prime minister, Malcolm Turnbull, on Friday and selected a more conservative leader from the… https://t.co/mQC7BWwLOA",74
299,@latimes,Sat Aug 25 03:52:53 +0000 2018,0.0,0.0,0.0,1.0,CEO Elon Musk says Tesla will remain a public company https://t.co/3JNcpphq2R https://t.co/HniOtE6hmx,75
300,@BBCWorld,Sun Aug 26 23:14:45 +0000 2018,-0.38,0.0,0.206,0.794,Sri Lanka mass grave: Dozens of skeletons found in Mannar https://t.co/dyAjh9g8Fu,1
301,@BBCWorld,Sun Aug 26 18:42:55 +0000 2018,0.0,0.0,0.0,1.0,"Mass shooting in Jacksonville, Florida https://t.co/hlxQQ4IJoU",2
302,@BBCWorld,Sun Aug 26 17:57:02 +0000 2018,0.27,0.231,0.0,0.769,When the Pope asked Ireland for forgiveness https://t.co/E1zMBHGzZp,3
303,@BBCWorld,Sun Aug 26 16:49:09 +0000 2018,0.32,0.141,0.0,0.859,"""He was always willing to speak truth to power"" - Tributes to John McCain

https://t.co/VoG3VTnCRu https://t.co/QehdNdHnic",4
304,@BBCWorld,Sun Aug 26 16:45:16 +0000 2018,0.57,0.27,0.0,0.73,RT @BBCNews: Neil Simon: Celebrated US playwright dies aged 91 https://t.co/S6Ew4Qk73Q,5
305,@BBCWorld,Sun Aug 26 16:14:40 +0000 2018,-0.76,0.0,0.52,0.48,Papal visit: Vigils remember Church abuse victims https://t.co/5rKkCShAxz,6
306,@BBCWorld,Sun Aug 26 15:49:27 +0000 2018,-0.49,0.0,0.348,0.652,German town evacuated over WW2 bomb https://t.co/ALnTTHQFIC,7
307,@BBCWorld,Sun Aug 26 15:26:39 +0000 2018,0.88,0.529,0.0,0.471,Can man's best friend help take down the ivory trade? 🐕🐘 https://t.co/83K8s0IkOA,8
308,@BBCWorld,Sun Aug 26 15:26:35 +0000 2018,0.44,0.112,0.0,0.888,"RT @BBCNews: Egypt hotel deaths: ""As soon as they went into the bedroom my daughter said she could smell something funny - that wasn't righ…",9
309,@BBCWorld,Sun Aug 26 15:20:21 +0000 2018,-0.74,0.0,0.223,0.777,"RT @bbcworldservice: ""Entangled in a fishing net... it was as torturously sad as anything I've ever seen in my whole life."" The race to sav…",10
310,@BBCWorld,Sun Aug 26 14:44:33 +0000 2018,0.57,0.194,0.07,0.736,"RT @bbcf1: 🇩🇪 Sebastian Vettel wins! 

Lewis Hamilton finishes second, meaning his lead at the top is cut from 24 points to 17.

Live #Belg…",11
311,@BBCWorld,Sun Aug 26 14:35:06 +0000 2018,-0.72,0.0,0.462,0.538,Afghanistan Islamic State leader 'killed in air strike' https://t.co/SSeOPBElfN,12
312,@BBCWorld,Sun Aug 26 14:07:01 +0000 2018,-0.48,0.0,0.129,0.871,"RT @BBCNewsNI: ""I was disappointed there isn't going to be a more open and transparent accountability process."" Marie Collins was one of th…",13
313,@BBCWorld,Sun Aug 26 13:46:00 +0000 2018,-0.56,0.0,0.286,0.714,Australia: Illegal boat runs aground in Queensland crocodile swamp https://t.co/gM9OCV2sPG,14
314,@BBCWorld,Sun Aug 26 12:37:00 +0000 2018,0.03,0.102,0.098,0.8,"These endangered birds have no sense of direction, so conservationists came up with a novel way to get them home...… https://t.co/euDXjyNNHL",15
315,@BBCWorld,Sun Aug 26 12:04:12 +0000 2018,-0.62,0.0,0.291,0.709,Iran MPs vote to remove economy minister amid financial crisis https://t.co/8awQ4Nx6rx,16
316,@BBCWorld,Sun Aug 26 11:45:40 +0000 2018,0.75,0.444,0.0,0.556,Asian Games: Unified Korea boating team win historic gold https://t.co/mvFQFtOgeq,17
317,@BBCWorld,Sun Aug 26 11:20:32 +0000 2018,0.0,0.0,0.0,1.0,John McCain: Tributes as Vietnam veteran and six-term senator dies at 81 https://t.co/zzoGkvexyG,18
318,@BBCWorld,Sun Aug 26 11:06:25 +0000 2018,-0.05,0.0,0.098,0.902,"It's hard to imagine... but turtles didn't always have shells 🐢

https://t.co/JPw7CqVCck https://t.co/eylvFfokzN",19
319,@BBCWorld,Sun Aug 26 11:01:12 +0000 2018,0.0,0.0,0.0,1.0,Five times McCain clashed with Trump https://t.co/9roNpZ3vXX,20
320,@BBCWorld,Sun Aug 26 10:37:35 +0000 2018,-0.4,0.0,0.252,0.748,Zimbabwe election: Mnangagwa sworn in as dispute continues https://t.co/YDvuVulh5n,21
321,@BBCWorld,Sun Aug 26 09:51:19 +0000 2018,0.59,0.342,0.144,0.514,"Pope Francis asks for ""firm and decisive"" action to secure ""truth and justice"" for survivors of clerical abuse, dur… https://t.co/04DNyxD4Cg",22
322,@BBCWorld,Sun Aug 26 09:33:53 +0000 2018,-0.87,0.0,0.355,0.645,"Pope Francis must ""get his head around"" the struggles of those who have suffered clerical sex abuse, says one survi… https://t.co/4jktBfVkYi",23
323,@BBCWorld,Sun Aug 26 08:03:23 +0000 2018,-0.08,0.218,0.236,0.545,"US war hero, maverick, political titan - the life of John McCain",24
324,@BBCWorld,Sun Aug 26 06:59:35 +0000 2018,-0.67,0.0,0.36,0.64,Didi Chuxing suspends carpool service after woman killed https://t.co/4mla2ybwgV,25
325,@BBCWorld,Sun Aug 26 05:20:57 +0000 2018,0.0,0.0,0.0,1.0,Papal visit: Pope Francis travels to Knock Shrine https://t.co/ydtFDWMODl,26
326,@BBCWorld,Sun Aug 26 03:29:17 +0000 2018,-0.34,0.0,0.255,0.745,Julie Bishop 'to resign as foreign minister' https://t.co/y4H5s4MHAp,27
327,@BBCWorld,Sun Aug 26 02:22:56 +0000 2018,-0.62,0.0,0.406,0.594,Meet an ivory trafficker's 'worst nightmare' https://t.co/m28RlziSgY,28
328,@BBCWorld,Sun Aug 26 01:58:13 +0000 2018,-0.42,0.185,0.331,0.484,Finding a solution to Canada's Indigenous water crisis https://t.co/rcdbQTH7pp,29
329,@BBCWorld,Sun Aug 26 01:55:10 +0000 2018,0.0,0.0,0.0,1.0,A Turkish headache for the West https://t.co/V6idaPH5ER,30
330,@BBCWorld,Sun Aug 26 00:41:48 +0000 2018,0.0,0.0,0.0,1.0,The key moments in John McCain's life https://t.co/Zd0RlAAPcv,31
331,@BBCWorld,Sun Aug 26 00:33:48 +0000 2018,0.0,0.0,0.0,1.0,Obituary: John McCain https://t.co/cUKl0efRs2,32
332,@BBCWorld,Sun Aug 26 00:28:23 +0000 2018,0.0,0.0,0.0,1.0,US Senator John McCain dies aged 81 https://t.co/Sge1AtsTtk,33
333,@BBCWorld,Sat Aug 25 23:40:43 +0000 2018,0.67,0.44,0.0,0.56,Colombia hopes a referendum will help root out corruption https://t.co/V3qCSVeesN,34
334,@BBCWorld,Sat Aug 25 23:38:16 +0000 2018,0.54,0.28,0.0,0.72,Asian Games: India's elderly bridge players aim for glory https://t.co/HuwxrXBFgD,35
335,@BBCWorld,Sat Aug 25 23:26:39 +0000 2018,0.3,0.216,0.0,0.784,Costa Rica march in solidarity with Nicaraguan migrants https://t.co/tfk2mO5ipl,36
336,@BBCWorld,Sat Aug 25 20:19:45 +0000 2018,0.0,0.0,0.0,1.0,Italy migrant row: UN calls for 'urgent' end to ship stand-off https://t.co/cKIk31dwvL,37
337,@BBCWorld,Sat Aug 25 19:48:21 +0000 2018,-0.53,0.0,0.386,0.614,Turkey police fire tear gas at mothers' protest https://t.co/Q4mZmg15ae,38
338,@BBCWorld,Sat Aug 25 19:09:05 +0000 2018,0.0,0.0,0.0,1.0,Papal visit: How Ireland received Pope Francis https://t.co/a3teMPn9I9,39
339,@BBCWorld,Sat Aug 25 17:50:13 +0000 2018,-0.87,0.0,0.377,0.623,"Pope Francis speaks out against the ""grave scandal"" of clerical sex abuse, during his two-day visit to Ireland… https://t.co/amtEQKDV3C",40
340,@BBCWorld,Sat Aug 25 17:13:34 +0000 2018,-0.3,0.0,0.155,0.845,RT @BBCNews: Egypt hotel deaths: 'No toxic gas in UK couple's room' https://t.co/supuiwPMJS,41
341,@BBCWorld,Sat Aug 25 17:13:16 +0000 2018,-0.8,0.0,0.283,0.717,"'Measles can cause blindness, brain damage or even death'

Cases of measles have hit record levels in Europe, exper… https://t.co/EBGCliFCtZ",42
342,@BBCWorld,Sat Aug 25 16:56:01 +0000 2018,-0.46,0.0,0.214,0.786,Why Nordic countries might not be as happy as you think https://t.co/8iSAdTrkku,43
343,@BBCWorld,Sat Aug 25 15:47:46 +0000 2018,-0.48,0.0,0.256,0.744,"Yellowstone National Park: Boy, 10, survives grizzly bear attack https://t.co/5xz2xLw4Np",44
344,@BBCWorld,Sat Aug 25 15:25:42 +0000 2018,-0.49,0.0,0.286,0.714,Zimbabwe election: Opposition rejects court ruling on result https://t.co/XAlZUdNVwR,45
345,@BBCWorld,Sat Aug 25 15:21:35 +0000 2018,0.67,0.268,0.1,0.632,"""The world needs a revolution of love""

Pope Francis remarks on rise of ""personal interest and selfishness"" as he s… https://t.co/kOf3oTidrH",46
346,@BBCWorld,Sat Aug 25 13:46:27 +0000 2018,-0.44,0.0,0.225,0.775,US North Korea visit: China says Trump criticism is 'irresponsible' https://t.co/4PYFIRo3h4,47
347,@BBCWorld,Sat Aug 25 13:44:42 +0000 2018,0.0,0.0,0.0,1.0,RT @BBCNews: Serena Williams: French Open bans 'superhero' catsuit from next year https://t.co/OuINu577Rd,48
348,@BBCWorld,Sat Aug 25 13:44:11 +0000 2018,-0.62,0.0,0.313,0.687,RT @BBCNews: Venezuela migrant crisis: Peru tightens border controls https://t.co/lAXlUZc8a9,49
349,@BBCWorld,Sat Aug 25 13:06:22 +0000 2018,-0.88,0.0,0.591,0.409,YouTuber McSkillet among three dead in 'wrong way' crash https://t.co/XVoYdSEgDu,50
350,@BBCWorld,Sat Aug 25 12:23:05 +0000 2018,-0.62,0.0,0.369,0.631,Venezuela migrant crisis: Peru tightens border controls https://t.co/UNaSItnyNY,51
351,@BBCWorld,Sat Aug 25 12:19:19 +0000 2018,-0.87,0.069,0.371,0.561,"Pope Francis says he shares the pain and shame of the Catholic community at what he called the ""grave scandal"" of c… https://t.co/1xTxY2tLUO",52
352,@BBCWorld,Sat Aug 25 11:59:10 +0000 2018,-0.78,0.059,0.277,0.664,"RT @BBCNewsNI: .@Pontifex tells dignitaries in Dublin Castle that failure of Church to deal with clerical child abuse ""remains a source of…",53
353,@BBCWorld,Sat Aug 25 11:49:26 +0000 2018,0.32,0.103,0.0,0.897,"Irish PM Leo Varadkar asks Pope Francis to ""use his office and influence"" to bring ""justice, truth and healing"" to… https://t.co/4a02EcK0E3",54
354,@BBCWorld,Sat Aug 25 11:37:25 +0000 2018,0.0,0.0,0.0,1.0,Follow live reporting: https://t.co/Y43EdhR4ci #PopeInIreland https://t.co/Vm8pptSlyM,55
355,@BBCWorld,Sat Aug 25 11:32:56 +0000 2018,-0.46,0.0,0.214,0.786,Abandoned tiger and lion cubs frolic with puppies at Beijing zoo https://t.co/pZe5ganjs6,56
356,@BBCWorld,Sat Aug 25 11:13:10 +0000 2018,-0.46,0.0,0.12,0.88,"RT @BBCSport: This man disrespected himself, his wife, the fans and me.""

Boxer Curtis Harper walked out of the ring immediately after the…",57
357,@BBCWorld,Sat Aug 25 11:00:40 +0000 2018,-0.85,0.0,0.272,0.728,"RT @BBCWorld: ""I still feel she's going to come back to me""

A mother's heartbreak after her daughter was killed in the Kerala floods https…",58
358,@BBCWorld,Sat Aug 25 11:00:25 +0000 2018,-0.85,0.0,0.291,0.709,"""I still feel she's going to come back to me""

A mother's heartbreak after her daughter was killed in the Kerala fl… https://t.co/bIZNZLQPHC",59
359,@BBCWorld,Sat Aug 25 10:35:50 +0000 2018,-0.88,0.0,0.526,0.474,"Rohingya girls in danger: Teenage bride, missing daughter, sex worker 

Warning: upsetting content… https://t.co/0MlbyEdQcx",60
360,@BBCWorld,Sat Aug 25 10:20:24 +0000 2018,-0.25,0.0,0.25,0.75,Rohingya refugees protest Myanmar crackdown anniversary https://t.co/qVVD3XJRQs,61
361,@BBCWorld,Sat Aug 25 10:17:01 +0000 2018,-0.6,0.0,0.302,0.698,Prince death: Singer's family sues doctor over opioid addiction https://t.co/Nuwxv4zcsz,62
362,@BBCWorld,Sat Aug 25 09:52:35 +0000 2018,0.0,0.0,0.0,1.0,"Pope Francis begins first papal visit to Ireland in nearly 40 years

Follow live reporting: https://t.co/Y43EdhzsNI… https://t.co/ykRXUbIcl1",63
363,@BBCWorld,Sat Aug 25 09:31:06 +0000 2018,0.0,0.0,0.0,1.0,"RT @BBCBreaking: Pope Francis lands in Ireland

Follow live reporting: https://t.co/ASSLPyq5B9 #PopeInIreland",64
364,@BBCWorld,Sat Aug 25 09:14:58 +0000 2018,0.0,0.0,0.0,1.0,"How Ireland has changed since the last papal visit in 1979

Follow live reporting: https://t.co/Y43EdhR4ci… https://t.co/NQrawaWfTr",65
365,@BBCWorld,Sat Aug 25 08:55:24 +0000 2018,-0.4,0.0,0.231,0.769,"Alan ""Bud"" Jackson dies after Isle of Man crash https://t.co/nIF9FCIq2R",66
366,@BBCWorld,Sat Aug 25 07:55:21 +0000 2018,0.0,0.0,0.0,1.0,RT @BBCNewsNI: Pope Francis in en route to Dublin. The plane bringing @Pontifex to Ireland left Rome about an hour ago #PopeInIreland https…,67
367,@BBCWorld,Sat Aug 25 07:40:02 +0000 2018,-0.3,0.0,0.18,0.82,RT @BBCNews: Elon Musk will no longer take Tesla private https://t.co/Ank9PMrWxK,68
368,@BBCWorld,Sat Aug 25 07:39:53 +0000 2018,0.0,0.0,0.0,1.0,RT @BBCNews: Egypt hotel deaths: British holidaymakers flown back to UK https://t.co/Zrb1Gi4GOS,69
369,@BBCWorld,Sat Aug 25 07:39:41 +0000 2018,-0.65,0.0,0.264,0.736,RT @BBCNews: Christina Carlin-Kraft: Former Playboy model found dead in Pennsylvania home https://t.co/czc8huhzh2,70
370,@BBCWorld,Sat Aug 25 07:39:17 +0000 2018,0.0,0.0,0.0,1.0,RT @BBCNews: My first week as a BBC Venezuela correspondent https://t.co/Czti9gLKXU,71
371,@BBCWorld,Sat Aug 25 07:03:01 +0000 2018,0.0,0.0,0.0,1.0,"RT @MartinBashir: Boarding Shepherd One, the Papal plane, from Rome to Dublin ⁦@Pontifex⁩ ⁦⁦@BBCNews⁩ https://t.co/6TfX3HRuOZ",72
372,@BBCWorld,Sat Aug 25 03:44:27 +0000 2018,0.0,0.0,0.0,1.0,Jean-Pierre Bemba 'cannot run for DRC president' https://t.co/rYeAtB6S1t,73
373,@BBCWorld,Sat Aug 25 00:24:32 +0000 2018,-0.62,0.0,0.451,0.549,Venezuela nears 'Mediterranean crisis point' https://t.co/rIzSPBixVK,74
374,@BBCWorld,Fri Aug 24 23:24:11 +0000 2018,0.0,0.0,0.0,1.0,Obituary: Chicha Mariani and the 42-year search for her grandchild https://t.co/aGKIkVhjKA,75
375,@ABCaustralia,Sun Aug 26 23:00:51 +0000 2018,-0.18,0.141,0.178,0.681,Liberal Party elders lash Abbott for acts of revenge on Turnbull's government. https://t.co/lQPgyZ9kKy | @4corners https://t.co/Hcj4crQcer,1
376,@ABCaustralia,Sun Aug 26 02:00:07 +0000 2018,0.27,0.143,0.094,0.762,Swimmers and surfers are already being warned to take care at the beach this summer https://t.co/Dp8UfhSu9n | ABC M… https://t.co/IKeDaE63Nv,2
377,@ABCaustralia,Sat Aug 25 02:00:07 +0000 2018,0.0,0.0,0.0,1.0,"What makes people light fires, and why do they do it? https://t.co/DWUiY2T0mb | ABC North Coast",3
378,@ABCaustralia,Fri Aug 24 11:00:10 +0000 2018,-0.27,0.083,0.153,0.764,Scientists want you to know that  sea snakes are often misunderstood https://t.co/kD6EzCjFjJ | @ABCscience https://t.co/YIy3U5bMUr,4
379,@ABCaustralia,Fri Aug 24 07:00:07 +0000 2018,-0.15,0.106,0.144,0.75,"Conflict over space assets is 'inevitable', a leading Australian space law expert has warned… https://t.co/AZLPqOdxuK",5
380,@ABCaustralia,Fri Aug 24 05:00:08 +0000 2018,0.13,0.199,0.173,0.628,"Australia's beauty industry is failing women of colour, writes Santilla Chingaipe
https://t.co/1Ro0VuACOm | #ABCLife https://t.co/JFwwjgr9R1",6
381,@ABCaustralia,Fri Aug 24 04:21:37 +0000 2018,0.71,0.33,0.0,0.67,"Got a fat cat? How you can help a feline friend get trim
https://t.co/AWoFQxA942 | #ABCLife https://t.co/liEb0THwRV",7
382,@ABCaustralia,Fri Aug 24 02:55:10 +0000 2018,0.0,0.0,0.0,1.0,Scott Morrison has been elected Liberal Leader and Prime Minister https://t.co/bbhZWD4U5Z | @abcnews,8
383,@ABCaustralia,Fri Aug 24 00:00:16 +0000 2018,0.13,0.098,0.073,0.829,"Afterpay's late fees make up 24pc of its income; ASIC recommends buy now, pay later law reform.… https://t.co/uVeTxkwyHg",9
384,@ABCaustralia,Thu Aug 23 23:02:49 +0000 2018,0.0,0.0,0.0,1.0,How will a new prime minister be chosen and when we will know? https://t.co/PLYl001687 | @abcnews https://t.co/9lfDc3GbZV,10
385,@ABCaustralia,Thu Aug 23 11:00:11 +0000 2018,0.15,0.147,0.116,0.737,Key players in the Australia's hemp industry say we're missing an opportunity to develop nutraceuticals… https://t.co/mzQkY9WJKs,11
386,@ABCaustralia,Thu Aug 23 07:00:08 +0000 2018,-0.51,0.0,0.18,0.82,Several models of open-flue gas heaters have been removed from sale after failing technical testing… https://t.co/5wEDaD8lUj,12
387,@ABCaustralia,Thu Aug 23 06:38:51 +0000 2018,0.4,0.119,0.0,0.881,"Tune in tonight for the ABC's coverage and special programming on the events coming out of Canberra, from 7pm AEST… https://t.co/fxuSN18uhA",13
388,@ABCaustralia,Thu Aug 23 02:02:39 +0000 2018,0.0,0.0,0.0,1.0,Scientists have uncovered the first known child to parents of different species of ancient humans… https://t.co/G6uFTnKs7d,14
389,@ABCaustralia,Thu Aug 23 02:02:37 +0000 2018,-0.18,0.141,0.176,0.683,'The last gift I could give': Your stories of being there when someone died https://t.co/ZrZ6Mkzirg  | #ABCLife https://t.co/7Y4htyNxD0,15
390,@ABCaustralia,Thu Aug 23 00:00:14 +0000 2018,-0.38,0.0,0.157,0.843,Victorian coalition calls to front global fight against the rise of superbugs. https://t.co/4IbkIkQHx2 |… https://t.co/wkg0bjm55U,16
391,@ABCaustralia,Wed Aug 22 23:51:13 +0000 2018,0.74,0.228,0.0,0.772,"RT @politicsabc: #Cormann: ""I believe that Malcolm Turnbull has been and is a great Prime Minister ... [but] I can't ignore the fact that a…",17
392,@ABCaustralia,Wed Aug 22 22:19:02 +0000 2018,0.0,0.0,0.0,1.0,Live: Turnbull turns down Dutton's request for another spill. https://t.co/5nRlPNXbSx | @abcnews https://t.co/RFgM2zbQxf,18
393,@ABCaustralia,Wed Aug 22 11:00:14 +0000 2018,0.18,0.102,0.0,0.898,A long-term study of Australian biology students reveals how attitudes towards creationism and evolution have shift… https://t.co/iSPlN4YUpK,19
394,@ABCaustralia,Wed Aug 22 07:00:07 +0000 2018,0.78,0.317,0.0,0.683,"Tonight, True Blue icon John Williamson joins Anh to share his journey from farm to fame - 8pm on @ABCTV… https://t.co/oRZ7dWunoW",20
395,@ABCaustralia,Wed Aug 22 03:12:51 +0000 2018,0.0,0.0,0.0,1.0,"RT @politicsabc: Malcolm Turnbull is speaking right now.

Follow along with our #libspill live blog: https://t.co/4qStZtgUnq #auspol",21
396,@ABCaustralia,Wed Aug 22 02:05:40 +0000 2018,0.55,0.129,0.0,0.871,"RT @ABCTV: ATTENTION #WHOVIANS! Which #DoctorWho episodes from the last 12 years do you 💙💙 the most? Before we welcome the new Doctor, we w…",22
397,@ABCaustralia,Wed Aug 22 02:00:11 +0000 2018,0.2,0.096,0.0,0.904,"After studying the top 100 bestselling kids' books, we decided to write our own. Meet Bear https://t.co/L7mTg2pEA2… https://t.co/P53VvzG4rN",23
398,@ABCaustralia,Wed Aug 22 00:00:19 +0000 2018,-0.3,0.0,0.136,0.864,"Flight Centre accused of 'ripping off' customers, underpaying staff in alcohol fuelled 'cult' workplace.… https://t.co/kzV5XNl140",24
399,@ABCaustralia,Tue Aug 21 23:29:32 +0000 2018,0.8,0.295,0.0,0.705,"'I love you, mate': Boxer @joewilliams_tew thanks legendary trainer Johnny Lewis for always being in his corner |… https://t.co/kJxVvIbXaJ",25
400,@ABCaustralia,Tue Aug 21 22:26:54 +0000 2018,-0.62,0.0,0.272,0.728,Turnbull's leadership crisis deepens as more ministers jump ship. https://t.co/VpN88Sedyj | @abcnews https://t.co/YDFl0FxkRi,26
